map,weapon,attacker_position.x,attacker_position.y,attacker_position.z,attacker_side,victim_position.x,victim_position.y,victim_position.z,victim_side
de_mirage,P250,-535.87683,402.49133,-186.54698,CT,-182.54562,553.41,-73.35898,Terrorist
de_mirage,P250,-515.2819,377.82706,-172.81708,CT,-199.60916,544.1802,-77.720535,Terrorist
de_mirage,Ak47,-211.23058,506.85217,-77.441986,Terrorist,-1010.6873,332.79605,-367.96875,CT
de_mirage,Glock,47.276737,-1452.8151,-174.29626,Terrorist,-76.05988,-1925.4366,-167.9815,CT
de_mirage,Deagle,-424.78067,-1634.2339,-39.96875,CT,220.4572,-1497.7858,-175.96875,Terrorist
de_mirage,Sg553,-182.45708,550.154,-73.22386,Terrorist,-505.9273,366.24542,-166.58063,CT
de_mirage,P250,-535.87683,402.49133,-186.54698,CT,-182.54562,553.41,-73.35898,Terrorist
de_mirage,P250,-515.2819,377.82706,-172.81708,CT,-199.60916,544.1802,-77.720535,Terrorist
de_mirage,Ak47,-211.23058,506.85217,-77.441986,Terrorist,-1010.6873,332.79605,-367.96875,CT
de_mirage,Glock,47.276737,-1452.8151,-174.29626,Terrorist,-76.05988,-1925.4366,-167.9815,CT
de_mirage,Deagle,-424.78067,-1634.2339,-39.96875,CT,220.4572,-1497.7858,-175.96875,Terrorist
de_mirage,Sg553,-1755.3241,606.5207,-169.9895,Terrorist,-1973.5133,547.85986,-165.71875,CT
de_mirage,Ak47,53.76909,-457.89838,-183.46939,Terrorist,-402.1131,-780.1768,-260.4583,CT
de_mirage,Ak47,-277.08014,-927.1961,-166.56471,Terrorist,-762.21436,-127.76648,-104.14307,CT
de_mirage,M4a4,-731.59143,-1354.2102,-167.96875,CT,-535.5605,-1083.5182,-167.96875,Terrorist
de_mirage,Ak47,-983.7989,-735.8583,-263.96875,Terrorist,-1120.0312,-515.9907,-167.96875,CT
de_mirage,Sg553,-767.5904,-1680.6915,-173.63774,Terrorist,46.99847,-1757.589,-110.97955,CT
de_mirage,Sg553,-827.291,-2548.3665,-35.96875,CT,-739.6807,-1628.4045,-168.40904,Terrorist
de_mirage,Ak47,-983.7989,-735.8583,-263.96875,Terrorist,-1120.0312,-515.9907,-167.96875,CT
de_mirage,Sg553,-767.5904,-1680.6915,-173.63774,Terrorist,46.99847,-1757.589,-110.97955,CT
de_mirage,Sg553,-827.291,-2548.3665,-35.96875,CT,-739.6807,-1628.4045,-168.40904,Terrorist
de_mirage,Sg553,-820.86865,-2548.9363,-35.96875,CT,-745.23834,-1792.2053,-179.96875,Terrorist
de_mirage,Ak47,-725.7853,-939.7788,-167.96875,Terrorist,-713.6301,-2160.7312,-179.96875,CT
de_mirage,Mp9,-520.49835,-989.98047,-167.96875,CT,-727.63074,-939.8047,-167.96875,Terrorist
de_mirage,Ak47,-725.7853,-939.7788,-167.96875,Terrorist,-713.6301,-2160.7312,-179.96875,CT
de_mirage,Mp9,-520.49835,-989.98047,-167.96875,CT,-727.63074,-939.8047,-167.96875,Terrorist
de_mirage,P250,-533.02997,-1196.3539,-167.96875,Terrorist,-775.2571,-1335.8949,-167.96875,CT
de_mirage,Awp,-532.3384,-1203.0875,-167.96875,Terrorist,-913.65173,287.4202,-167.91101,CT
de_mirage,Ak47,-725.7853,-939.7788,-167.96875,Terrorist,-713.6301,-2160.7312,-179.96875,CT
de_mirage,Mp9,-520.49835,-989.98047,-167.96875,CT,-727.63074,-939.8047,-167.96875,Terrorist
de_mirage,P250,-533.02997,-1196.3539,-167.96875,Terrorist,-775.2571,-1335.8949,-167.96875,CT
de_mirage,Awp,-532.3384,-1203.0875,-167.96875,Terrorist,-913.65173,287.4202,-167.91101,CT
de_mirage,Awp,-1114.2274,-1400.237,-171.13683,CT,41.138855,-1919.3734,-39.96875,Terrorist
de_mirage,Ak47,-700.06024,-1434.6208,-167.96875,CT,-756.55743,-1395.8282,-167.96875,Terrorist
de_mirage,Sg553,-398.9695,-1811.0463,-171.4818,Terrorist,-810.4296,-1487.0167,-167.96875,CT
de_mirage,Ak47,-725.7853,-939.7788,-167.96875,Terrorist,-713.6301,-2160.7312,-179.96875,CT
de_mirage,Mp9,-520.49835,-989.98047,-167.96875,CT,-727.63074,-939.8047,-167.96875,Terrorist
de_mirage,P250,-533.02997,-1196.3539,-167.96875,Terrorist,-775.2571,-1335.8949,-167.96875,CT
de_mirage,Awp,-532.3384,-1203.0875,-167.96875,Terrorist,-913.65173,287.4202,-167.91101,CT
de_mirage,Awp,-1114.2274,-1400.237,-171.13683,CT,41.138855,-1919.3734,-39.96875,Terrorist
de_mirage,Ak47,-700.06024,-1434.6208,-167.96875,CT,-756.55743,-1395.8282,-167.96875,Terrorist
de_mirage,Sg553,-398.9695,-1811.0463,-171.4818,Terrorist,-810.4296,-1487.0167,-167.96875,CT
de_mirage,UspS,-1182.0774,-685.4124,-167.96875,CT,448.16217,-491.84995,-159.96875,Terrorist
de_mirage,UspS,-853.01636,127.81889,-172.04189,CT,-625.5659,-1044.472,-209.72905,Terrorist
de_mirage,UspS,-1176.3633,-671.8898,-167.96875,CT,-729.69806,-766.5143,-261.96875,Terrorist
de_mirage,Glock,59.848114,-2114.2651,-35.96875,Terrorist,-884.5998,-2286.338,-169.68768,CT
de_mirage,UspS,-1257.7527,-1302.78,-167.96875,CT,-87.981316,-2005.4634,-144.32303,Terrorist
de_mirage,Famas,-1293.6377,-1022.75305,-167.96875,CT,-1082.0631,-673.6216,-134.96875,Terrorist
de_mirage,Mp9,-616.3125,-366.11972,-163.38882,CT,-705.31366,-1307.1058,-136.24911,Terrorist
de_mirage,Famas,-1293.6377,-1022.75305,-167.96875,CT,-1082.0631,-673.6216,-134.96875,Terrorist
de_mirage,Mp9,-616.3125,-366.11972,-163.38882,CT,-705.31366,-1307.1058,-136.24911,Terrorist
de_mirage,P250,482.476,-479.80075,-160.65076,Terrorist,-752.7691,-659.9632,-270.2566,CT
de_mirage,P250,485.7646,-500.70172,-160.53857,Terrorist,-654.00037,-678.3031,-270.34146,CT
de_mirage,Aug,-658.8873,-2500.7515,-167.97736,CT,-306.43097,-1594.2861,-167.96875,Terrorist
de_mirage,Aug,-741.2117,-2512.2664,-167.97736,CT,-187.08325,-2183.35,-167.97,Terrorist
de_mirage,Ak47,19.615803,-1936.0038,-39.96875,Terrorist,-972.1305,-2521.706,-167.96875,CT
de_mirage,Famas,-535.05676,-1446.2749,-71.74997,CT,63.431087,-2265.0347,-39.96875,Terrorist
de_mirage,Deagle,-191.0091,-1724.3412,-167.96875,Terrorist,-267.75165,-1505.2981,-164.09221,CT
de_mirage,Ak47,-93.45769,-1734.8236,-167.96875,Terrorist,-542.31354,-1469.9384,-52.809288,CT
de_mirage,M4a4,-2351.5203,170.17107,-167.96875,CT,-1341.141,427.22235,-167.96875,Terrorist
de_mirage,M4a4,-2262.4924,573.19806,-156.48698,Terrorist,-2273.6267,310.79645,-166.3747,CT
de_mirage,Deagle,-1898.524,416.4781,-89.96875,CT,-2294.065,540.61664,-164.9579,Terrorist
de_mirage,Deagle,-1920.1062,419.0933,-89.94176,CT,-2182.2642,581.54456,-153.1216,Terrorist
de_mirage,Sg553,-1649.6,-205.72453,-167.47447,Terrorist,-1924.1382,412.0094,-89.96875,CT
de_mirage,Ssg08,-2050.6873,-573.57324,-167.96875,CT,-1587.537,541.6706,-167.96875,Terrorist
de_mirage,Sg553,-1919.151,-224.76279,-165.73375,Terrorist,-1983.8804,-545.085,-167.96875,CT
de_mirage,Sg553,-731.0706,-472.3126,-166.02841,Terrorist,-851.66907,282.9467,-168.09354,CT
de_mirage,Ak47,104.21575,-1474.133,-175.96875,Terrorist,-412.6563,-2030.7678,-179.96875,CT
de_mirage,Sg553,-731.0706,-472.3126,-166.02841,Terrorist,-851.66907,282.9467,-168.09354,CT
de_mirage,Ak47,104.21575,-1474.133,-175.96875,Terrorist,-412.6563,-2030.7678,-179.96875,CT
de_mirage,Ak47,56.847687,-1457.4296,-175.25336,Terrorist,-82.53038,-1911.3644,-167.96875,CT
de_mirage,UspS,-782.5718,-2184.6353,-179.96875,CT,-572.05707,-1568.6957,-167.96875,Terrorist
de_mirage,Sg553,-731.0706,-472.3126,-166.02841,Terrorist,-851.66907,282.9467,-168.09354,CT
de_mirage,Ak47,104.21575,-1474.133,-175.96875,Terrorist,-412.6563,-2030.7678,-179.96875,CT
de_mirage,Ak47,56.847687,-1457.4296,-175.25336,Terrorist,-82.53038,-1911.3644,-167.96875,CT
de_mirage,UspS,-782.5718,-2184.6353,-179.96875,CT,-572.05707,-1568.6957,-167.96875,Terrorist
de_mirage,UspS,242.0824,-1442.0319,-175.96875,CT,280.02365,-1711.9961,-122.070755,Terrorist
de_mirage,Sg553,-731.0706,-472.3126,-166.02841,Terrorist,-851.66907,282.9467,-168.09354,CT
de_mirage,Ak47,104.21575,-1474.133,-175.96875,Terrorist,-412.6563,-2030.7678,-179.96875,CT
de_mirage,Ak47,56.847687,-1457.4296,-175.25336,Terrorist,-82.53038,-1911.3644,-167.96875,CT
de_mirage,UspS,-782.5718,-2184.6353,-179.96875,CT,-572.05707,-1568.6957,-167.96875,Terrorist
de_mirage,UspS,242.0824,-1442.0319,-175.96875,CT,280.02365,-1711.9961,-122.070755,Terrorist
de_mirage,Sg553,308.87128,-1481.2672,-175.96875,Terrorist,-240.68852,-1992.7844,-167.96875,CT
de_mirage,Ak47,-1172.6135,-731.61536,-167.96875,CT,-136.73106,-364.08954,-165.69673,Terrorist
de_mirage,Sg553,308.87128,-1481.2672,-175.96875,Terrorist,-240.68852,-1992.7844,-167.96875,CT
de_mirage,Ak47,-1172.6135,-731.61536,-167.96875,CT,-136.73106,-364.08954,-165.69673,Terrorist
de_mirage,Aug,133.48364,-2014.8939,-167.96875,CT,-106.75425,-1967.9116,-167.98431,Terrorist
de_mirage,Sg553,-158.79413,-1797.5674,-167.96875,Terrorist,115.69553,-2038.0453,-167.96875,CT
de_mirage,Sg553,-145.61775,-2196.0889,-167.96875,Terrorist,-1030.2833,-2346.372,-163.53381,CT
de_mirage,Sg553,308.87128,-1481.2672,-175.96875,Terrorist,-240.68852,-1992.7844,-167.96875,CT
de_mirage,Ak47,-1172.6135,-731.61536,-167.96875,CT,-136.73106,-364.08954,-165.69673,Terrorist
de_mirage,Aug,133.48364,-2014.8939,-167.96875,CT,-106.75425,-1967.9116,-167.98431,Terrorist
de_mirage,Sg553,-158.79413,-1797.5674,-167.96875,Terrorist,115.69553,-2038.0453,-167.96875,CT
de_mirage,Sg553,-145.61775,-2196.0889,-167.96875,Terrorist,-1030.2833,-2346.372,-163.53381,CT
de_mirage,Sg553,90.777,-1717.9954,-167.96875,Terrorist,-1153.4578,-2505.632,-167.96875,CT
de_mirage,M4a4,1398.9954,-1231.9688,-167.96875,CT,1244.5217,-1450.5149,-167.96875,Terrorist
de_mirage,Sg553,482.2945,-788.0891,-160.64702,Terrorist,-1175.6616,-714.9648,-167.96875,CT
de_mirage,Sg553,482.2945,-788.0891,-160.64702,Terrorist,-1175.6616,-714.9648,-167.96875,CT
de_mirage,Sg553,-468.24545,-2289.3223,-170.44154,CT,-832.0682,-100.0755,-169.59886,Terrorist
de_mirage,Deagle,-2316.9333,466.24747,-167.96875,CT,-1753.192,591.6932,-50.83132,Terrorist
de_mirage,Cz75Auto,-788.5346,-1017.8061,-167.96875,CT,-319.57495,-334.38785,-163.96875,Terrorist
de_mirage,Sg553,482.2945,-788.0891,-160.64702,Terrorist,-1175.6616,-714.9648,-167.96875,CT
de_mirage,Sg553,-468.24545,-2289.3223,-170.44154,CT,-832.0682,-100.0755,-169.59886,Terrorist
de_mirage,Deagle,-2316.9333,466.24747,-167.96875,CT,-1753.192,591.6932,-50.83132,Terrorist
de_mirage,Cz75Auto,-788.5346,-1017.8061,-167.96875,CT,-319.57495,-334.38785,-163.96875,Terrorist
de_mirage,Ak47,-1070.6168,112.040146,-169.57137,Terrorist,-2255.2979,313.64243,-161.7922,CT
de_mirage,Sg553,482.2945,-788.0891,-160.64702,Terrorist,-1175.6616,-714.9648,-167.96875,CT
de_mirage,Sg553,-468.24545,-2289.3223,-170.44154,CT,-832.0682,-100.0755,-169.59886,Terrorist
de_mirage,Deagle,-2316.9333,466.24747,-167.96875,CT,-1753.192,591.6932,-50.83132,Terrorist
de_mirage,Cz75Auto,-788.5346,-1017.8061,-167.96875,CT,-319.57495,-334.38785,-163.96875,Terrorist
de_mirage,Ak47,-1070.6168,112.040146,-169.57137,Terrorist,-2255.2979,313.64243,-161.7922,CT
de_mirage,Ak47,-1249.8578,516.2339,-162.1797,Terrorist,-2053.2117,236.45093,-159.96875,CT
de_mirage,Sg553,-2100.3042,-570.86523,-167.96875,CT,-1463.2275,526.291,-167.96875,Terrorist
de_mirage,Awp,388.4684,-188.91194,-167.87083,Terrorist,-1181.9984,-727.0445,-167.96875,CT
de_mirage,Sg553,-1014.209,-60.458553,-167.96875,CT,-27.654287,-902.66833,-166.49306,Terrorist
de_mirage,Awp,388.4684,-188.91194,-167.87083,Terrorist,-1181.9984,-727.0445,-167.96875,CT
de_mirage,Sg553,-1014.209,-60.458553,-167.96875,CT,-27.654287,-902.66833,-166.49306,Terrorist
de_mirage,Awp,388.4684,-188.91194,-167.87083,Terrorist,-1181.9984,-727.0445,-167.96875,CT
de_mirage,Sg553,-1014.209,-60.458553,-167.96875,CT,-27.654287,-902.66833,-166.49306,Terrorist
de_mirage,Awp,388.4684,-188.91194,-167.87083,Terrorist,-1181.9984,-727.0445,-167.96875,CT
de_mirage,Sg553,-1014.209,-60.458553,-167.96875,CT,-27.654287,-902.66833,-166.49306,Terrorist
de_mirage,Awp,388.4684,-188.91194,-167.87083,Terrorist,-1181.9984,-727.0445,-167.96875,CT
de_mirage,Sg553,-1014.209,-60.458553,-167.96875,CT,-27.654287,-902.66833,-166.49306,Terrorist
de_mirage,Ak47,-1810.2501,614.65784,-46.08789,Terrorist,-1985.0509,615.9325,-169.21317,CT
de_mirage,M4a4,-1773.949,-630.8525,-167.969,CT,-2087.4775,199.20935,-159.96875,Terrorist
de_mirage,Sg553,-2295.6838,173.1883,-167.96875,CT,-1992.8636,308.57425,-159.96875,Terrorist
de_mirage,Sg553,-1331.6471,-975.18445,-167.96875,Terrorist,-1600.8337,-958.963,-167.26807,CT
de_mirage,M4a4,-1891.6484,-646.11536,-167.96875,CT,-1589.3738,-723.7062,-167.96889,Terrorist
de_mirage,M4a4,-1052.0612,125.16857,-170.4466,CT,-1823.1665,307.1072,-166.17621,Terrorist
de_mirage,M4a4,-2559.0854,470.22076,-167.54448,CT,-2008.4952,737.9371,-47.96875,Terrorist
de_mirage,M4a4,-2555.705,462.91745,-167.60402,CT,-1970.2662,765.0791,-47.96875,Terrorist
de_mirage,M4a4,-1048.4541,139.10869,-171.37834,CT,-1951.7928,746.12775,-47.96875,Terrorist
de_mirage,Sg553,-153.65393,-2201.5642,-143.51953,Terrorist,0.60650253,-2015.5798,-167.96875,CT
de_mirage,M4a4,-287.4295,-2402.4395,-163.96875,CT,-156.53772,-2206.5916,-157.28906,Terrorist
de_mirage,Sg553,-143.64024,-2077.0469,-167.96875,Terrorist,-256.99713,-2378.5098,-166.26616,CT
de_mirage,Sg553,-729.0492,-1505.7437,-167.96875,CT,-153.43042,-2080.046,-167.96875,Terrorist
de_mirage,Sg553,-709.6638,-1486.5054,-167.96875,CT,-77.352,-2053.388,-167.96875,Terrorist
de_mirage,Sg553,-751.22174,-30.731972,-160.98398,Terrorist,-1033.9586,283.0618,-167.11414,CT
de_mirage,Sg553,-644.3292,-356.13815,-159.96875,Terrorist,-650.0127,-1365.295,-167.96875,CT
de_mirage,Sg553,275.49716,-289.4795,-164.59169,Terrorist,-1181.9958,-730.6755,-167.96875,CT
de_mirage,Famas,57.35631,-1979.9857,-37.96875,CT,126.93958,-2375.272,-39.96875,Terrorist
de_mirage,Sg553,275.49716,-289.4795,-164.59169,Terrorist,-1181.9958,-730.6755,-167.96875,CT
de_mirage,Famas,57.35631,-1979.9857,-37.96875,CT,126.93958,-2375.272,-39.96875,Terrorist
de_mirage,Sg553,-810.57715,-115.55381,-170.45592,Terrorist,-857.28217,132.97662,-172.23181,CT
de_mirage,Sg553,275.49716,-289.4795,-164.59169,Terrorist,-1181.9958,-730.6755,-167.96875,CT
de_mirage,Famas,57.35631,-1979.9857,-37.96875,CT,126.93958,-2375.272,-39.96875,Terrorist
de_mirage,Sg553,-810.57715,-115.55381,-170.45592,Terrorist,-857.28217,132.97662,-172.23181,CT
de_mirage,M4a4,-1954.1493,652.0006,-27.96875,CT,-788.27686,37.983406,-167.96875,Terrorist
de_mirage,Sg553,275.49716,-289.4795,-164.59169,Terrorist,-1181.9958,-730.6755,-167.96875,CT
de_mirage,Famas,57.35631,-1979.9857,-37.96875,CT,126.93958,-2375.272,-39.96875,Terrorist
de_mirage,Sg553,-810.57715,-115.55381,-170.45592,Terrorist,-857.28217,132.97662,-172.23181,CT
de_mirage,M4a4,-1954.1493,652.0006,-27.96875,CT,-788.27686,37.983406,-167.96875,Terrorist
de_mirage,Ssg08,-783.24396,-2239.5664,-179.96875,CT,-722.19183,-1231.9098,-167.96875,Terrorist
de_mirage,M4a4,-1166.6584,-211.98651,-53.84375,Terrorist,-1155.8865,-881.3378,-167.96875,CT
de_mirage,Ak47,-807.9953,-1055.994,-167.96875,Terrorist,-587.7237,-1149.251,-167.96875,CT
de_mirage,GalilAr,367.3835,-1448.0765,-175.96875,Terrorist,-69.082985,-1859.7532,-167.96875,CT
de_mirage,M4a4,-1166.6584,-211.98651,-53.84375,Terrorist,-1155.8865,-881.3378,-167.96875,CT
de_mirage,Ak47,-807.9953,-1055.994,-167.96875,Terrorist,-587.7237,-1149.251,-167.96875,CT
de_mirage,GalilAr,367.3835,-1448.0765,-175.96875,Terrorist,-69.082985,-1859.7532,-167.96875,CT
de_mirage,Ak47,-778.49927,-1575.3551,-167.96875,Terrorist,-1160.1882,-1269.8909,-167.96875,CT
de_mirage,M4a4,-202.1686,-686.59143,-240.8467,Terrorist,-1100.1055,-564.03125,-134.96875,CT
de_mirage,UspS,-1247.624,-584.50916,-167.96875,CT,-202.00745,-685.43475,-240.79175,Terrorist
de_mirage,Ak47,89.390205,-671.083,-175.96875,Terrorist,-1243.4078,-678.27844,-167.96875,CT
de_mirage,UspS,-1242.3804,-569.26434,-167.96875,CT,89.391014,-670.5813,-175.96875,Terrorist
de_mirage,Ak47,-1039.3888,-516.6516,-287.96875,Terrorist,-363.28937,-736.29034,-269.22467,CT
de_mirage,UspS,-268.03128,-346.29456,-163.96875,CT,448.98746,-338.01138,-159.96875,Terrorist
de_mirage,Ak47,-943.6398,-599.27484,-263.96875,Terrorist,-1111.9368,-635.1176,-130.71155,CT
de_mirage,M4a4,-202.1686,-686.59143,-240.8467,Terrorist,-1100.1055,-564.03125,-134.96875,CT
de_mirage,UspS,-1247.624,-584.50916,-167.96875,CT,-202.00745,-685.43475,-240.79175,Terrorist
de_mirage,Ak47,89.390205,-671.083,-175.96875,Terrorist,-1243.4078,-678.27844,-167.96875,CT
de_mirage,UspS,-1242.3804,-569.26434,-167.96875,CT,89.391014,-670.5813,-175.96875,Terrorist
de_mirage,Ak47,-1039.3888,-516.6516,-287.96875,Terrorist,-363.28937,-736.29034,-269.22467,CT
de_mirage,UspS,-268.03128,-346.29456,-163.96875,CT,448.98746,-338.01138,-159.96875,Terrorist
de_mirage,Ak47,-943.6398,-599.27484,-263.96875,Terrorist,-1111.9368,-635.1176,-130.71155,CT
de_mirage,M4a4,-794.89984,-478.59485,-163.64656,CT,-187.45401,-494.9783,-167.96858,Terrorist
de_mirage,M4a4,-1117.6141,-2527.2712,-167.96875,CT,213.97812,-1565.2252,-174.64607,Terrorist
de_mirage,M4a4,-794.89984,-478.59485,-163.64656,CT,-187.45401,-494.9783,-167.96858,Terrorist
de_mirage,M4a4,-1117.6141,-2527.2712,-167.96875,CT,213.97812,-1565.2252,-174.64607,Terrorist
de_mirage,M4a4,-794.89984,-478.59485,-163.64656,CT,-187.45401,-494.9783,-167.96858,Terrorist
de_mirage,M4a4,-1117.6141,-2527.2712,-167.96875,CT,213.97812,-1565.2252,-174.64607,Terrorist
de_mirage,Sg553,133.44107,-1689.0627,-167.96875,Terrorist,-979.60315,-2365.5095,-167.96875,CT
de_mirage,Sg553,-149.83109,-1841.5336,-167.96875,Terrorist,-876.7454,-1458.4954,-167.96875,CT
de_mirage,M4a4,-777.52234,-2032.5527,-179.96875,CT,-118.60173,-1702.4341,-167.96875,Terrorist
de_mirage,M4a4,620.64105,-1590.5764,-263.96875,CT,-81.19464,-1484.5803,-160.92645,Terrorist
de_mirage,Ak47,59.34974,-2284.591,-39.96875,Terrorist,-213.64824,-1636.995,-167.96875,CT
de_mirage,M4a4,-572.2048,-2166.3184,-179.96875,CT,87.98632,-2103.8096,-35.96875,Terrorist
de_mirage,Sg553,460.98468,-1445.146,-175.96875,Terrorist,174.61449,-1437.217,-175.96875,CT
de_mirage,Sg553,460.98468,-1445.146,-175.96875,Terrorist,174.61449,-1437.217,-175.96875,CT
de_mirage,Ak47,-1363.4082,793.607,-79.96875,Terrorist,-1665.7798,724.6026,-47.96875,CT
de_mirage,Cz75Auto,-560.19354,-1092.181,-167.96875,CT,-645.3274,-884.8001,-241.565,Terrorist
de_mirage,Sg553,-116.08452,-1457.169,-69.17537,Terrorist,-187.97514,-2167.6584,-168.58693,CT
de_mirage,Cz75Auto,-574.8317,-1074.4719,-167.96875,CT,-925.6663,-85.69252,-167.96875,Terrorist
de_mirage,Ak47,-621.0573,-353.8636,-161.27365,Terrorist,-639.98645,-1041.5139,-189.20898,CT
de_mirage,Ak47,353.17667,-1538.955,-188.55733,Terrorist,-725.7942,-1697.9774,-175.36633,CT
de_mirage,Awp,-980.09827,-2462.3435,-167.96875,CT,259.56302,-1473.2913,-175.96875,Terrorist
de_mirage,Ak47,353.17667,-1538.955,-188.55733,Terrorist,-725.7942,-1697.9774,-175.36633,CT
de_mirage,Awp,-980.09827,-2462.3435,-167.96875,CT,259.56302,-1473.2913,-175.96875,Terrorist
de_mirage,Sg553,-71.22955,-439.04355,-165.96875,Terrorist,-1157.0747,-680.5327,-167.96875,CT
de_mirage,Sg553,87.58444,-2127.1804,-35.96875,Terrorist,-345.45618,-2235.6387,-169.75436,CT
de_mirage,Sg553,486.70914,-1674.476,-255.31964,Terrorist,-39.195263,-1479.9722,-167.96875,CT
de_mirage,Sg553,486.70914,-1674.476,-255.31964,Terrorist,-39.195263,-1479.9722,-167.96875,CT
de_mirage,Sg553,231.31616,-1469.684,-175.96875,Terrorist,160.21558,-1713.6578,-167.96875,CT
de_mirage,Sg553,205.36023,-1462.7656,-175.96875,Terrorist,-83.06537,-1903.4454,-167.98395,CT
de_mirage,Cz75Auto,72.95736,-2077.0635,-35.96875,CT,26.360493,-2112.2078,3.226942,Terrorist
de_mirage,Cz75Auto,-716.571,-996.57947,-215.96875,CT,-598.76,-729.3204,-267.71512,Terrorist
de_mirage,Sg553,22.00676,-2158.1104,-35.96875,CT,-90.872116,-1422.2572,-115.96875,Terrorist
de_mirage,Ak47,52.344418,-2054.9846,-167.96875,Terrorist,-151.68234,-2138.792,-167.96875,CT
de_mirage,Sg553,486.70914,-1674.476,-255.31964,Terrorist,-39.195263,-1479.9722,-167.96875,CT
de_mirage,Sg553,231.31616,-1469.684,-175.96875,Terrorist,160.21558,-1713.6578,-167.96875,CT
de_mirage,Sg553,205.36023,-1462.7656,-175.96875,Terrorist,-83.06537,-1903.4454,-167.98395,CT
de_mirage,Cz75Auto,72.95736,-2077.0635,-35.96875,CT,26.360493,-2112.2078,3.226942,Terrorist
de_mirage,Cz75Auto,-716.571,-996.57947,-215.96875,CT,-598.76,-729.3204,-267.71512,Terrorist
de_mirage,Sg553,22.00676,-2158.1104,-35.96875,CT,-90.872116,-1422.2572,-115.96875,Terrorist
de_mirage,Ak47,52.344418,-2054.9846,-167.96875,Terrorist,-151.68234,-2138.792,-167.96875,CT
de_mirage,Ak47,199.44829,-1543.8187,-175.96875,Terrorist,-68.65757,-1716.0865,-167.96875,CT
de_mirage,Ak47,169.09644,-1632.7042,-167.98024,Terrorist,-742.81976,-1708.8157,-176.45015,CT
de_mirage,M4a4,-761.0259,-2024.2153,-179.96875,CT,-137.82977,-1513.7076,-53.96875,Terrorist
de_mirage,M4a4,-824.1838,-38.868557,-169.10889,CT,-330.59406,-891.8647,-167.96875,Terrorist
de_mirage,Ak47,199.44829,-1543.8187,-175.96875,Terrorist,-68.65757,-1716.0865,-167.96875,CT
de_mirage,Ak47,169.09644,-1632.7042,-167.98024,Terrorist,-742.81976,-1708.8157,-176.45015,CT
de_mirage,M4a4,-761.0259,-2024.2153,-179.96875,CT,-137.82977,-1513.7076,-53.96875,Terrorist
de_mirage,M4a4,-824.1838,-38.868557,-169.10889,CT,-330.59406,-891.8647,-167.96875,Terrorist
de_mirage,Ak47,199.44829,-1543.8187,-175.96875,Terrorist,-68.65757,-1716.0865,-167.96875,CT
de_mirage,Ak47,169.09644,-1632.7042,-167.98024,Terrorist,-742.81976,-1708.8157,-176.45015,CT
de_mirage,M4a4,-761.0259,-2024.2153,-179.96875,CT,-137.82977,-1513.7076,-53.96875,Terrorist
de_mirage,M4a4,-824.1838,-38.868557,-169.10889,CT,-330.59406,-891.8647,-167.96875,Terrorist
de_mirage,Sg553,435.4857,-299.69635,-159.96875,Terrorist,-935.98035,-487.9929,-48.09375,CT
de_mirage,Sg553,-28.945845,-712.35004,-204.95363,Terrorist,-1184.1829,-692.9639,-167.96875,CT
de_mirage,Sg553,435.4857,-299.69635,-159.96875,Terrorist,-935.98035,-487.9929,-48.09375,CT
de_mirage,Sg553,-28.945845,-712.35004,-204.95363,Terrorist,-1184.1829,-692.9639,-167.96875,CT
de_mirage,Sg553,435.4857,-299.69635,-159.96875,Terrorist,-935.98035,-487.9929,-48.09375,CT
de_mirage,Sg553,-28.945845,-712.35004,-204.95363,Terrorist,-1184.1829,-692.9639,-167.96875,CT
de_mirage,Sg553,-1128.5314,-191.87128,-55.96875,Terrorist,-1236.8534,-1276.0742,-167.96875,CT
de_mirage,Ak47,-936.83685,-1511.8289,-167.96875,Terrorist,130.79219,-1934.3337,-167.96875,CT
de_mirage,Sg553,435.4857,-299.69635,-159.96875,Terrorist,-935.98035,-487.9929,-48.09375,CT
de_mirage,Sg553,-28.945845,-712.35004,-204.95363,Terrorist,-1184.1829,-692.9639,-167.96875,CT
de_mirage,Sg553,-1128.5314,-191.87128,-55.96875,Terrorist,-1236.8534,-1276.0742,-167.96875,CT
de_mirage,Ak47,-936.83685,-1511.8289,-167.96875,Terrorist,130.79219,-1934.3337,-167.96875,CT
de_mirage,Sg553,148.53761,-2327.5647,-39.96875,Terrorist,-837.07513,-1329.9512,-167.96875,CT
de_mirage,Cz75Auto,-1042.7711,-406.37198,-332.77908,CT,-714.3378,-777.7243,-261.96875,Terrorist
de_mirage,Sg553,148.53761,-2327.5647,-39.96875,Terrorist,-837.07513,-1329.9512,-167.96875,CT
de_mirage,Cz75Auto,-1042.7711,-406.37198,-332.77908,CT,-714.3378,-777.7243,-261.96875,Terrorist
de_mirage,FiveSeven,-737.5431,-2108.0527,-179.96875,CT,-541.93896,-1313.0496,-159.96875,Terrorist
de_mirage,Sg553,-172.60449,-2212.3394,-167.96875,Terrorist,-710.7102,-2189.5552,-179.96875,CT
de_mirage,Sg553,-449.22034,-2220.8147,-175.68379,Terrorist,-680.20966,-897.7979,-235.06613,CT
de_mirage,Sg553,-783.99713,-2137.9175,-179.96875,Terrorist,-600.7418,-983.00226,-167.96875,CT
de_mirage,Ak47,-629.03973,-1109.7849,-177.07257,CT,-453.23422,-2180.7534,-179.42888,Terrorist
